Account Number,Account Name,Year,Week,Invoice Date,Invoice Number,Pick Up Date,Consignment No,Reference,Sender Company,Sender City,Sender Postcode,Receiver Company,Receiver City,Receiver Postcode,Origin,Destination,Payer,International/Domestic,Div/Prod Code,Rating Code 3,Rating Code 4,Dangerous Goods,Total Pieces,Billed Weight,Volume,Vol Wt Id,Declared Weight,Freight Amount,Automatic Warranty,Extended Warranty,Surcharge,GST,Total Amount
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU287916266,,Nivoda Limited,DONVALE,3111,ING PTY LTD ATF THE MCLEAN FAM,BUDDINA,4575,MEL,MCE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU308605313,,Nivoda Limited,DONVALE,3111,PRANA D PTY LTD,BRISBANE,4000,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU339597729,,Nivoda Limited,DONVALE,3111,CULLEN J,KEW,3101,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU359846011,,Nivoda Limited,DONVALE,3111,NICHOLAS VRETTAS F J,TOORAK,3142,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU406007252,,Nivoda Limited,DONVALE,3111,HLSK,BRAESIDE,3195,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU421491956,,Nivoda Limited,DONVALE,3111,SIMON CURWOOD JLERS,KOTARA,2289,MEL,NCL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU470723985,,Nivoda Limited,DONVALE,3111,NEVE J LTD,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU486736826,,Nivoda Limited,DONVALE,3111,STEFANS,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU489109674,,Nivoda Limited,DONVALE,3111,SUPERIOR D P/L,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU492498843,,Nivoda Limited,DONVALE,3111,MILLIE SAVAGE,FITZROY,3065,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU509307241,,Nivoda Limited,DONVALE,3111,VAJE HOLDINGS WA PTY LTD AND C,JOONDALUP,6027,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,28.28,0,0,9.16,3.74,41.18
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU575441694,,Nivoda Limited,DONVALE,3111,ANDREW MAZZONE DESIGN JLERS,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU580176064,,Nivoda Limited,DONVALE,3111,GC L PTY LTD,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU584392287,,Nivoda Limited,DONVALE,3111,MIDAS J PARRAMATTA,PARRAMATTA,2150,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU605294378,,Nivoda Limited,DONVALE,3111,ASPIRE J,SWAN HILL,3585,MEL,VC3,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU636962025,,Nivoda Limited,DONVALE,3111,ME J DESIGN PTYLTD,MAGENTA,2261,MEL,GOS,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.16,2.3,25.31
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU678363405,,Nivoda Limited,DONVALE,3111,NORDHOFF J COUTURE,MOUNT LAWLEY,6050,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,28.28,0,0,9.16,3.74,41.18
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU737892782,,Nivoda Limited,DONVALE,3111,THE PERFECT D,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU776262534,,Nivoda Limited,DONVALE,3111,TOK BROS PTY LTD,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU778737464,,Nivoda Limited,DONVALE,3111,TISHE,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU782894061,,Nivoda Limited,DONVALE,3111,CULLEN J,KEW,3101,MEL,MEL,S,D,D 75,,,N,1,4,0.0124,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU804073148,,Nivoda Limited,DONVALE,3111,THE JLER CORPORATION PTY LTD,PADDINGTON,2021,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU892069188,,Nivoda Limited,DONVALE,3111,DPORT,BRISBANE,4000,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU901915386,,Nivoda Limited,DONVALE,3111,PARADE JLERS,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU909487579,,Nivoda Limited,DONVALE,3111,DREAM D,DOUBLE BAY,2028,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/19/2023,VHU950761812,,Nivoda Limited,DONVALE,3111,MCALISTER JLERS,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU107166995,,Nivoda Limited,DONVALE,3111,FOREVERJ DESIGN STUDIO 8,SOUTHPORT,4215,MEL,OOL,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU176056832,,Nivoda Limited,DONVALE,3111,TOK BROS PTY LTD,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU209705796,,Nivoda Limited,DONVALE,3111,D STORY,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU272136961,,Nivoda Limited,DONVALE,3111,THE CUT J PTY LTD,PADDINGTON,2021,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.16,2.3,25.31
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU272752910,,Nivoda Limited,DONVALE,3111,G W COX MY JLER,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU299303570,,Nivoda Limited,DONVALE,3111,MAKOHIN J,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU345608159,,Nivoda Limited,DONVALE,3111,CULLEN J,KEW,3101,MEL,MEL,S,D,D 75,,,N,1,2,0.0074,W,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU346183073,,Nivoda Limited,DONVALE,3111,THE JLER CORPORATION PTY LTD,PADDINGTON,2021,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU352430475,,Nivoda Limited,DONVALE,3111,SARAH AND SEBASTIAN,ALEXANDRIA,2015,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,28.35,0,0,4.16,3.25,35.76
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU357380630,,Nivoda Limited,DONVALE,3111,SARAH AND SEBASTIAN,ALEXANDRIA,2015,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,28.35,0,0,4.16,3.25,35.76
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU365848127,,Nivoda Limited,DONVALE,3111,MURAZZO,PEMULWUY,2145,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,35.85,0,0,4.16,4,44.01
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU366752080,,Nivoda Limited,DONVALE,3111,GS D,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU372278037,,Nivoda Limited,DONVALE,3111,MG J DESIGNS,HALLAM,3803,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU378505573,,Nivoda Limited,DONVALE,3111,DPORT,BRISBANE,4000,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU408421650,,Nivoda Limited,DONVALE,3111,ECO LAB D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU483902151,,Nivoda Limited,DONVALE,3111,SUPERIOR D P/L,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU512896670,,Nivoda Limited,DONVALE,3111,PARKER D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU531608026,,Nivoda Limited,DONVALE,3111,PICKWOOD PEAK,HORSHAM,3400,MEL,VC3,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU539505868,,Nivoda Limited,DONVALE,3111,LEMAZ PTY LTD,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU543834441,,Orange River Pty Ltd,FORTITUDE VALLEY,4006,NIVODA LIMITED,DONVALE,3111,BNE,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,20.56,0,0,6.66,2.72,29.94
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU544931323,,Nivoda Limited,DONVALE,3111,DREAM D,DOUBLE BAY,2028,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU608696063,,Nivoda Limited,DONVALE,3111,ALL D,ELSTERNWICK,3185,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU631650450,,Nivoda Limited,DONVALE,3111,SCARLET YARN PTYLTD,BLACKBURN,3130,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,16.28,0,0,3.33,1.96,21.57
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU633323983,,Nivoda Limited,DONVALE,3111,PARADE JLERS,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU647868316,,Nivoda Limited,DONVALE,3111,LA GRANDE F J,LIVERPOOL,2170,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU660159404,,Nivoda Limited,DONVALE,3111,ING PTY LTD ATF THE MCLEAN FAM,BUDDINA,4575,MEL,MCE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU679095399,,Nivoda Limited,DONVALE,3111,DVD J PTY LTD,DOUBLE BAY,2028,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU702753481,,Nivoda Limited,DONVALE,3111,MILLIE SAVAGE,FITZROY,3065,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU724739786,,Nivoda Limited,DONVALE,3111,FOREVERJ DESIGN STUDIO 8,SOUTHPORT,4215,MEL,OOL,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU745859220,,Nivoda Limited,DONVALE,3111,DVD J PTY LTD,DOUBLE BAY,2028,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU749270404,,Nivoda Limited,DONVALE,3111,HM D TRADERS PTY LTD,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU773626468,,Nivoda Limited,DONVALE,3111,AZTEC JLERS  & VALUATION SERVI,TOOWOOMBA,4350,MEL,TBA,S,D,D 75,,,N,1,2,0.0057,V,1,29.13,0,0,7.49,3.66,40.28
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU818195738,,Nivoda Limited,DONVALE,3111,LA GRANDE F J,LIVERPOOL,2170,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU840692819,,Nivoda Limited,DONVALE,3111,HLSK,BRAESIDE,3195,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU852255411,,Nivoda Limited,DONVALE,3111,PICKWOOD PEAK,HORSHAM,3400,MEL,VC3,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU903994803,,Nivoda Limited,DONVALE,3111,MN J,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/20/2023,VHU971883983,,Nivoda Limited,DONVALE,3111,D EMPORIUM,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,246156384,,NIVODA AUSTRALIA PTY LTD,DONVALE,3111,D. PORT,BRISBANE,4000,MEL,BNE,T,D,D 75,,,N,1,2,0.005,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU106524428,,Nivoda Limited,DONVALE,3111,KURTEF,CROMER,2099,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.16,2.3,25.31
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU107163833,,Nivoda Limited,DONVALE,3111,D EMPORIUM,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU164833698,,Nivoda Limited,DONVALE,3111,SKY,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,33.28,0,0,3.33,3.66,40.27
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU166025423,,Nivoda Limited,DONVALE,3111,SUPERIOR D P/L,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU200165843,,Nivoda Limited,DONVALE,3111,UNIQUE D PTY LTD,SOUTH MELBOURNE,3205,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU255203129,,Nivoda Limited,DONVALE,3111,SUPERIOR D P/L,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU329910333,,Nivoda Limited,DONVALE,3111,RYAN BENHAM,SEAVIEW DOWNS,5049,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.16,2.3,25.31
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU336445874,,Nivoda Limited,DONVALE,3111,PICKWOOD PEAK,HORSHAM,3400,MEL,VC3,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU350506147,,Nivoda Limited,DONVALE,3111,ECO LAB D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU407959104,,Nivoda Limited,DONVALE,3111,G W COX MY JLER,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU435712953,,Nivoda Limited,DONVALE,3111,CLASS A JLERS,WALKERVILLE,5081,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU629294833,,Nivoda Limited,DONVALE,3111,PARKER D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU649727532,,Nivoda Limited,DONVALE,3111,PIERO F J,TOORAK,3142,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,16.28,0,0,3.33,1.96,21.57
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU650121719,,Nivoda Limited,DONVALE,3111,PLUMERIA DESIGN,HENLEY BEACH,5022,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU802036655,,Nivoda Limited,DONVALE,3111,PRANA D PTY LTD,BRISBANE,4000,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.49,3.06,33.68
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU812623884,,Nivoda Limited,DONVALE,3111,CULLEN J,KEW,3101,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.33,1.36,14.97
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU873663961,,Nivoda Limited,DONVALE,3111,THE CUT J PTY LTD,PADDINGTON,2021,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.16,2.3,25.31
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU903068743,,Nivoda Limited,DONVALE,3111,JOGIA D INTERNATIONAL,PERTH,6000,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,28.28,0,0,9.16,3.74,41.18
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/21/2023,VHU961687506,,Nivoda Limited,DONVALE,3111,GS D,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,247010522,,NIVODA AUSTRALIA PTY LTD,DONVALE,3111,G W COX MY J,ADELAIDE,5000,MEL,ADL,T,D,D 75,,,N,1,2,0.005,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU120170344,,Nivoda Limited,DONVALE,3111,ARTISAN J,BUNBURY,6230,MEL,BUN,S,D,D 75,,,N,1,5,0.0057,W,1,41.13,0,0,13.33,5.45,59.91
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU125697442,,Nivoda Limited,DONVALE,3111,ALLG JLERS,PERTH,6000,MEL,PTH,S,D,D 75,,,N,1,5,0.0057,W,1,41.13,0,0,13.33,5.45,59.91
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU200541705,,Nivoda Limited,DONVALE,3111,MELBOURNE JLERS,HOPPERS CROSSING,3029,MEL,MEL,S,D,D 75,,,N,1,5,0.0057,W,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU222505621,,Nivoda Limited,DONVALE,3111,EFUNE INTERNATIONAL T/A THE D,ALBERT PARK BARRACK,3004,MEL,MEL,S,D,D 75,,,N,1,5,0.0057,W,1,35.85,0,0,4.16,4,44.01
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU225431649,,Nivoda Limited,DONVALE,3111,HOGAN D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,5,0.0057,W,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU261295595,,Nivoda Limited,DONVALE,3111,BROWNHAUS,BRISBANE,4000,MEL,BNE,S,D,D 75,,,N,1,5,0.0057,W,1,30.85,0,0,10,4.09,44.94
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU262156788,,Nivoda Limited,DONVALE,3111,G W COX MY JLER,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,5,0.0057,W,1,17.99,0,0,5.83,2.38,26.2
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU349994786,,Nivoda Limited,DONVALE,3111,AFFECTION D PTY LTD,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.16,1.7,18.71
50002662,NIVODA AUSTRALIA PTY LTD,2024,17,9/23/2023,67338936,9/22/2023,VHU387685737,,Nivoda Limited,DONVALE,3111,DVD J PTY LTD,DOUBLE BAY,2028,MEL,SYD,S,D,D 75,,,N,1,5,0.0057,W,1,40.99,0,0,5.83,4.68,51.5
